path,text
0005642.png,"Glowing spherical energy blast, bright white core surrounded by thick cyan and dark rim"
0005643.png,"Glowing energy orb, white circle framed by four protruding diagonal cyan and blue points"
0005854.png,"Rock creature, brown spiky stone body flattened low with tiny dark legs"
0005855.png,"Rock creature, curled brown stone body leaning forward in a walking pose"
0005856.png,"clean sprite, Rock monster, jagged brown stone body with a single glowing yellow eye"
0005858.png,"clean sprite, Rock monster, crouched brown stone body facing left with one glowing yellow eye"
0005859.png,"Rock crawler, round brown stone shell with small protruding legs around edges"
0005860.png,"Rock crawler, compact brown stone shell flattened with several small protruding feet"
0005861.png,"Stone golem, brown rocky humanoid figure seen from behind with raised arms"
0005862.png,"Stone golem, brown jagged humanoid figure seen from behind with lowered arms"
0005863.png,"clean sprite, Stone creature, rounded brown rocky figure viewed from behind with stubby legs"
0005864.png,"clean sprite, Stone creature, rounded brown rocky body from behind, walking on stubby legs"
0005865.png,"Segmented stone bug, brown layered rocky body crawling left with small foot"
0005866.png,"Segmented stone bug, brown layered rocky body crawling left with raised foot"
0005868.png,"Pointed rock golem, triangular brown stone torso seen from behind with shoulders"
0005869.png,"clean sprite, Pointed rock monster, brown triangular stone body with two glowing yellow eyes"
0005870.png,"clean sprite, Pointed rock monster, brown triangular stone body stepping forward with yellow eyes"
0005871.png,"Horned rock creature, triangular brown stone shell with a pointed top peak"
0005872.png,"Horned rock creature, triangular brown stone shell walking with curved top crest"
0005873.png,"rough sprite, Curled stone creature, brown rocky shell facing right with pale lower belly"
0005874.png,"rough sprite, Curled stone creature, brown rocky shell facing left with pale lower markings"
0005875.png,"Compact rock golem, jagged brown and beige stone body crouched facing front-left"
0005949.png,"Gemstone, yellow and gold diamond shape with dark outlines and peripheral swatch bars"
0005950.png,"clean sprite, Downward spike of grey metal with a dark outline and floating top bar"
0005951.png,"clean sprite, Spike, triangular grey rock or metal obstacle with dark shading along the base"
0005952.png,"clean sprite, Ground block composed of dark brown soil topped with spiky blue-purple alien grass"
0005953.png,"clean sprite, Arrow markers, two blue rightward chevrons with dark outlines for directional indication"
0005954.png,"Energy capsule, glowing white cylindrical projectile tilted diagonally with cyan and purple shading"
0005957.png,"Energy capsule, vertical white projectile with rounded ends, cyan midsection, and purple base"
0005958.png,"Energy capsule, upright rounded white cylinder with cyan highlights and a purple base"
0005961.png,"Energy capsule, diagonally tilted white cylinder with cyan edge and purple rounded base"
0005966.png,"Energy capsule, horizontal glowing white pill with rounded cyan and purple rear end"
0005968.png,"rough sprite, Energy capsule, upright glowing white oval with cyan base, beneath a thin purple bar"
0005973.png,"Energy capsule, diagonal glowing white projectile with cyan outline and dark purple trailing cap"
0005975.png,"Energy capsule, elongated diagonal white projectile with light blue glow and purple base"
0005976.png,"Energy capsule, tilted glowing white pill projectile with light blue and dark purple tail"
0005983.png,"clean sprite, Fireball, glowing white orb surrounded by yellow light and spiky green trailing flames"
0005984.png,"clean sprite, Energy blast, glowing white circular core with yellow aura and jagged green flames"
0005988.png,"clean sprite, Impact burst, glowing white dome with yellow ring and downward-pointing green flame tendrils"
0005990.png,"clean sprite, Impact burst, glowing white and yellow half-circle with green flame tendrils trailing downward"
0005992.png,"clean sprite, Impact burst, small glowing white dome with yellow fringe and descending green tendrils"
0005993.png,"clean sprite, Fireball, round glowing white projectile surrounded by yellow ring and trailing green flames"
0005830.png,"rough sprite, Grassy ledge tiles, horizontal brown dirt blocks covered with bright green grass on top"
0005831.png,"rough sprite, Segmented terrain tiles, stepped brown dirt blocks topped with bright green grass"
0005832.png,"Tall vertical dirt pillar, brown soil body topped with rounded bright green grass"
0005833.png,"clean sprite, Standing stone creature, grey and brown rock body with white markings on chest"
0005834.png,"clean sprite, Stone golem facing forward, mottled grey and brown rocky body with white highlights"
0005836.png,"clean sprite, Stone monster standing, grey-brown jagged rock armor plates and white chest detail"
0005837.png,"Floating stone creature torso, grey-brown segmented rocky plating and central white core"
0005839.png,"clean sprite, Symmetrical stone golem, pointed rocky head, wide shoulders, brown and grey textured plates"
0005840.png,"clean sprite, Stone golem standing, broad grey-brown rock shoulders, white chest mark, and blocky legs"
0005841.png,"clean sprite, Stone monster with two glowing yellow eyes, pointed brown and grey rocky body"
0005842.png,"clean sprite, Crouching stone golem, two glowing yellow eyes set in a grey-brown rock body"
0005844.png,"clean sprite, Rear view of stone creature, grey-brown rocky shell with small pointed head crest"
0005845.png,"clean sprite, Coiled stone creature in profile, grey-brown rock segments with white markings on body"
0005846.png,"clean sprite, Upright stone creature facing left, grey-brown rocky posture with a white facial slit"
0005847.png,"clean sprite, Rolling stone monster, curled brown and grey rock shell with white eye slit"
0005848.png,"clean sprite, Curled stone creature in profile, jagged grey-brown rock plates with one yellow eye"
0005849.png,"clean sprite, Clustered rock creature facing left, jagged grey and brown stones with white accent"
0005851.png,"clean sprite, Coiled stone creature facing left, curved grey-brown rocky segments and white central spot"
0005852.png,"clean sprite, Slender stone creature facing left, grey-brown rocky stalk body with white horizontal mark"
0005853.png,"Flattened rubble pile, scattered grey and brown stone fragments resting in a cluster"
0005994.png,"clean sprite, Energy projectile, white glowing orb trailing jagged yellow and green sparks to the left"
0005996.png,"clean sprite, Energy projectile, large white core with jagged yellow and green flame trails pointing left"
0005997.png,"clean sprite, Energy projectile, white circular core trailing spiky green and yellow flames to the left"
0006003.png,"clean sprite, Energy blast, glowing white dome with downward-pointing yellow and jagged green energy tendrils"
0006004.png,"Energy blast, glowing white dome fringed with jagged yellow and green downward spikes"
0006009.png,"clean sprite, Energy projectile, glowing white orb with trailing spiky yellow and green flames facing left"
0006014.png,"clean sprite, Energy blast, rounded white core with yellow fringe and dripping jagged green tendrils"
0006017.png,"clean sprite, Energy blast, arched white dome fringed in yellow with spiky downward green tendrils"
0006023.png,"Fireball projectile, circular red and magenta flame with a yellow crescent-shaped glowing center"
0006025.png,"Fireball projectile, round red and magenta outer flame encasing a glowing yellow center"
0006029.png,"Fireball projectile, round red-violet flame encasing an upward-curved glowing yellow and white core"
0006036.png,"Dissipating fireball, fragmented white and yellow core breaking into scattered red-violet perimeter sparks"
0006039.png,"rough sprite, Exploding fireball, bursting white and yellow energy core surrounded by scattered red-violet fragments"
0006042.png,"Exploding burst, scattered white and yellow energy core breaking into jagged red-violet fragments"
0006044.png,"rough sprite, Vertical explosion burst, elongated spray of white and yellow sparks with red-violet edges"
0006045.png,"rough sprite, Fragmented explosion burst, scattered white, yellow, and red flame particles dispersing outward"
0006047.png,"clean sprite, Fireball projectile, round magenta outer shell enclosing a bright yellow and white crescent core"
0006048.png,"clean sprite, Fireball projectile, round red-violet flame enclosing a glowing white and yellow crescent center"
0006050.png,"clean sprite, Fireball projectile, circular red-violet flame body with a bright yellow crescent-shaped glowing core"
0006056.png,"Fireball projectile, round red-violet outer flame with a downward-facing glowing yellow and white core"
0005876.png,"clean sprite, Stone monster facing forward, composed of chunky grey rock with white highlights"
